Date,Time,Site,Depth (cm),Instrument Used,Dissolved Oxygen (mg/L),Dissolved Oxygen (%),Conductivity-specific (mS/cm),Salinity (ppt),Temperature (C),Pressure (mmHg),pH,Turbidity (cm),Comments
03/20/2024,10:24,PIER,10,YSI Pro2030,6.4,81.0,36.52,41.1,19.2,765.5,,133.0,
03/20/2024,10:24,PIER,50,YSI Pro2030,5.7,73.0,37.61,41.92,19.6,765.4,,,
03/20/2024,10:24,PIER,100,YSI Pro2030,5.8,75.0,39.23,43.71,19.7,765.4,,,
03/20/2024,10:24,PIER,150,YSI Pro2030,7.7,98.0,41.42,47.3,18.5,765.4,,,
03/20/2024,10:24,PIER,200,YSI Pro2030,6.8,85.0,40.47,47.62,17.1,765.3,,,
03/20/2024,10:24,PIER,250,YSI Pro2030,1.4,17.0,40.68,48.19,16.8,765.1,,,
03/20/2024,10:45,CUL1,Surface,YSI Pro2030,3.3,44.0,30.78,32.11,23.0,765.2,,,Couldn't climb down to take the pH
03/20/2024,10:45,CUL1,Bottom,YSI Pro2030,1.9,26.0,35.54,37.17,22.7,765.4,,,
03/20/2024,10:59,VBR1,Surface,YSI Pro2030,6.4,82.0,32.45,35.46,20.9,765.0,9.02,,Lots of Algae
03/20/2024,10:59,VBR1,Bottom,YSI Pro2030,5.0,64.0,37.39,41.09,20.3,764.8,,,
04/01/2024,10:04,MO1,Surface,YSI Pro2030,7.4,75.0,0.0522,0.0633,15.8,765.0,7.89,,
04/01/2024,10:04,MO1,Bottom,YSI Pro2030,4.4,45.0,2.256,2.736,15.8,765.4,,,
04/01/2024,10:20,PIER,10,YSI Pro2030,6.3,62.0,0.014,0.0172,15.1,764.6,,25.0,
04/01/2024,10:20,PIER,50,YSI Pro2030,5.3,59.0,21.46,26.72,15.0,764.4,,,
04/01/2024,10:20,PIER,100,YSI Pro2030,4.2,48.0,31.46,39.01,14.9,764.4,,,
04/01/2024,10:20,PIER,150,YSI Pro2030,4.6,54.0,34.44,42.69,14.9,764.2,,,
04/01/2024,10:20,PIER,200,YSI Pro2030,0.7,8.0,37.15,44.91,15.9,763.8,,,
04/01/2024,10:37,CUL1,Surface,YSI Pro2030,6.5,63.0,1.96,2.472,14.0,763.8,,,Couldn't climb down to take the pH
04/01/2024,10:37,CUL1,Bottom,YSI Pro2030,6.3,62.0,2.082,2.631,13.9,763.8,,,
04/01/2024,10:48,VBR1,Surface,YSI Pro2030,6.5,66.0,0.925,1.114,16.1,764.3,8.18,,
04/01/2024,10:48,VBR1,Bottom,YSI Pro2030,5.8,56.0,0.89,1.136,13.7,764.1,,,
04/08/2024,10:14,MO1,Surface,YSI Pro2030,8.1,87.0,18.53,22.95,14.9,765.0,8.69,,
04/08/2024,10:14,MO1,Bottom,YSI Pro2030,9.7,104.0,18.57,22.91,15.1,764.9,,,
04/08/2024,10:27,PIER,10,YSI Pro2030,8.8,95.0,18.37,22.42,15.5,764.3,,175.0,
04/08/2024,10:27,PIER,50,YSI Pro2030,9.9,125.0,34.62,38.65,19.8,763.8,,,
04/08/2024,10:27,PIER,100,YSI Pro2030,10.3,127.0,37.88,44.94,16.8,763.6,,,
04/08/2024,10:27,PIER,150,YSI Pro2030,10.6,127.0,37.7,46.13,15.4,763.2,,,
04/08/2024,10:27,PIER,200,YSI Pro2030,7.6,89.0,37.16,46.67,14.3,762.9,,,
04/08/2024,10:27,PIER,250,YSI Pro2030,5.1,60.0,37.32,46.69,14.5,762.6,,,
04/08/2024,10:41,CUL1,Surface,YSI Pro2030,5.3,59.0,16.16,19.03,17.1,763.2,,,Couldn't climb down to take the pH
04/08/2024,10:41,CUL1,Bottom,YSI Pro2030,6.3,71.0,18.06,20.92,17.8,763.3,,,
04/08/2024,10:58,VBR1,Surface,YSI Pro2030,12.0,128.0,9.67,11.45,16.9,763.6,9.11,,
04/08/2024,10:58,VBR1,Bottom,YSI Pro2030,9.3,116.0,36.23,40.65,19.3,763.5,,,
04/17/2024,10:08,MO1,Surface,YSI Pro2030,7.9,88.0,9.85,11.17,18.8,764.9,8.63,,
04/17/2024,10:08,MO1,Bottom,YSI Pro2030,3.4,37.0,9.94,11.5,17.9,764.9,,,
04/17/2024,10:24,PIER,10,YSI Pro2030,9.8,110.0,8.64,9.68,19.3,763.8,,123.0,
04/17/2024,10:24,PIER,50,YSI Pro2030,10.6,133.0,23.08,24.07,22.8,763.0,,,
04/17/2024,10:24,PIER,100,YSI Pro2030,8.7,115.0,38.85,41.17,22.0,762.4,,,
04/17/2024,10:24,PIER,150,YSI Pro2030,6.9,92.0,41.17,44.68,20.9,762.1,,,
04/17/2024,10:24,PIER,200,YSI Pro2030,5.9,75.0,41.24,46.33,19.2,761.7,,,
04/17/2024,10:24,PIER,250,YSI Pro2030,3.8,48.0,40.86,46.69,18.5,761.4,,,
04/17/2024,10:41,CUL1,Surface,YSI Pro2030,5.8,69.0,10.58,11.08,22.6,761.8,,,Couldn't climb down to take the pH
04/17/2024,10:41,CUL1,Bottom,YSI Pro2030,3.9,47.0,18.32,19.45,21.9,761.9,,,
04/17/2024,10:50,VBR1,Surface,YSI Pro2030,12.7,157.0,12.42,12.63,24.1,762.4,8.92,,
04/17/2024,10:50,VBR1,Bottom,YSI Pro2030,8.9,112.0,29.83,32.06,21.4,762.6,,,
04/29/2024,10:07,MO1,Surface,YSI Pro2030,5.6,64.0,16.44,18.41,19.4,762.8,9.03,,
04/29/2024,10:07,MO1,Bottom,YSI Pro2030,5.1,59.0,16.49,18.7,18.8,762.5,,,
04/29/2024,10:20,PIER,10,YSI Pro2030,9.6,112.0,16.02,17.66,20.1,761.1,,135.0,
04/29/2024,10:20,PIER,50,YSI Pro2030,9.2,115.0,20.89,21.71,23.0,760.5,,,
04/29/2024,10:20,PIER,100,YSI Pro2030,7.9,106.0,31.03,31.29,24.6,759.9,,,
04/29/2024,10:20,PIER,150,YSI Pro2030,5.4,75.0,40.43,40.5,24.9,759.3,,,
04/29/2024,10:20,PIER,200,YSI Pro2030,2.4,33.0,43.1,44.44,23.4,758.9,,,
04/29/2024,10:20,PIER,250,YSI Pro2030,0.3,4.0,43.21,46.77,21.0,758.7,,,
04/29/2024,10:39,CUL1,Surface,YSI Pro2030,4.1,47.0,13.09,14.68,19.8,759.6,,,Couldn't climb down to take the pH
04/29/2024,10:39,CUL1,Bottom,YSI Pro2030,2.4,28.0,14.05,15.72,19.4,759.7,,,
04/29/2024,10:55,VBR1,Surface,YSI Pro2030,8.4,101.0,14.68,15.61,21.9,759.9,9.26,,
04/29/2024,10:55,VBR1,Bottom,YSI Pro2030,9.5,118.0,18.61,19.31,23.1,759.8,,,
05/06/2024,10:02,MO1,Surface,YSI Pro2030,10.5,119.0,18.13,20.84,18.2,765.8,9.43,,
05/06/2024,10:02,MO1,Bottom,YSI Pro2030,6.8,77.0,18.04,20.92,17.8,765.7,,,
05/06/2024,10:17,PIER,10,YSI Pro2030,10.4,119.0,17.48,19.87,18.7,764.6,,189.0,
05/06/2024,10:17,PIER,50,YSI Pro2030,9.7,118.0,21.71,23.69,20.5,764.2,,,
05/06/2024,10:17,PIER,100,YSI Pro2030,9.0,117.0,25.54,26.08,23.9,763.1,,,
05/06/2024,10:17,PIER,150,YSI Pro2030,3.9,56.0,40.38,38.71,27.3,762.1,,,
05/06/2024,10:17,PIER,200,YSI Pro2030,1.8,26.0,43.73,43.33,25.5,761.9,,,
05/06/2024,10:17,PIER,250,YSI Pro2030,0.3,4.0,44.69,46.26,23.2,761.7,,,
05/06/2024,10:37,CUL1,Surface,YSI Pro2030,1.4,16.0,15.55,18.17,17.5,762.7,,,"lots of algae, couldn't climb down to take the pH"
05/06/2024,10:37,CUL1,Bottom,YSI Pro2030,1.8,20.0,15.92,18.8,17.0,762.8,,,
05/06/2024,10:54,VBR1,Surface,YSI Pro2030,7.5,86.0,15.71,17.55,19.5,762.7,9.32,,
05/06/2024,10:54,VBR1,Bottom,YSI Pro2030,7.1,79.0,15.26,17.82,17.5,762.4,,,
05/13/2024,10:02,MO1,Surface,YSI Pro2030,7.3,83.0,20.3,23.66,17.6,764.3,9.23,,
05/13/2024,10:02,MO1,Bottom,YSI Pro2030,4.1,46.0,20.67,24.31,17.2,764.2,,,
05/13/2024,10:14,PIER,10,YSI Pro2030,9.5,109.0,20.35,23.46,18.1,763.5,,153.0,
05/13/2024,10:14,PIER,50,YSI Pro2030,10.7,134.0,28.02,30.12,21.3,763.3,,,
05/13/2024,10:14,PIER,100,YSI Pro2030,7.8,104.0,39.28,41.32,22.4,763.2,,,
05/13/2024,10:14,PIER,150,YSI Pro2030,6.3,82.0,40.08,44.21,20.1,763.1,,,
05/13/2024,10:14,PIER,200,YSI Pro2030,3.6,46.0,39.8,45.34,18.6,763.0,,,
05/13/2024,10:14,PIER,250,YSI Pro2030,3.1,39.0,39.68,45.36,18.5,763.1,,,
05/13/2024,10:29,CUL1,Surface,YSI Pro2030,0.5,6.0,17.39,19.75,18.7,762.8,,,Couldn't climb down to take the pH
05/13/2024,10:29,CUL1,Bottom,YSI Pro2030,0.7,8.0,18.73,21.45,18.4,762.7,,,
05/13/2024,10:42,VBR1,Surface,YSI Pro2030,7.7,89.0,17.47,19.68,19.1,762.3,9.22,,
05/13/2024,10:42,VBR1,Bottom,YSI Pro2030,5.1,64.0,25.09,26.17,22.8,762.4,,,
05/20/2024,10:03,MO1,Surface,YSI Pro2030,6.5,74.0,23.3,27.15,17.6,765.4,9.31,,Loads of algae
05/20/2024,10:03,MO1,Bottom,YSI Pro2030,8.5,98.0,22.29,25.87,17.7,765.3,,,
05/20/2024,10:16,PIER,10,YSI Pro2030,9.6,110.0,21.87,25.76,18.0,765.0,,145.0,
05/20/2024,10:16,PIER,50,YSI Pro2030,8.9,110.0,26.01,28.37,20.6,764.9,,,
05/20/2024,10:16,PIER,100,YSI Pro2030,4.0,55.0,39.06,39.78,24.1,765.0,,,
05/20/2024,10:16,PIER,150,YSI Pro2030,4.3,58.0,41.06,42.04,22.6,764.9,,,
05/20/2024,10:16,PIER,200,YSI Pro2030,1.2,15.0,41.43,45.07,20.9,765.0,,,
05/20/2024,10:16,PIER,250,YSI Pro2030,0.4,5.0,41.13,46.0,19.4,764.9,,,
05/20/2024,10:34,CUL1,Surface,YSI Pro2030,0.8,9.0,20.06,23.26,17.8,765.2,,,Couldn't climb down to take the pH
05/20/2024,10:34,CUL1,Bottom,YSI Pro2030,0.4,4.0,20.06,23.31,17.7,764.6,,,
05/20/2024,10:50,VBR1,Surface,YSI Pro2030,10.5,119.0,14.16,16.08,18.8,764.3,9.51,,
05/20/2024,10:50,VBR1,Bottom,YSI Pro2030,5.0,64.0,24.37,25.12,23.5,764.1,,,
06/03/2024,10:09,MO1,Surface,YSI Pro2030,11.8,152.0,26.36,27.07,23.6,761.2,9.86,,
06/03/2024,10:09,MO1,Bottom,YSI Pro2030,10.8,139.0,29.75,31.18,22.6,760.9,,,
06/03/2024,10:27,PIER,10,YSI Pro2030,8.8,113.0,28.16,29.71,22.2,759.8,,183.0,
06/03/2024,10:27,PIER,50,YSI Pro2030,8.8,115.0,29.07,30.28,22.9,759.2,,,
06/03/2024,10:27,PIER,100,YSI Pro2030,4.3,59.0,34.83,34.3,25.9,759.0,,,
06/03/2024,10:27,PIER,150,YSI Pro2030,1.9,27.0,40.28,39.19,26.5,758.5,,,
06/03/2024,10:27,PIER,200,YSI Pro2030,1.0,15.0,43.44,43.87,24.5,758.1,,,
06/03/2024,10:27,PIER,250,YSI Pro2030,,,43.14,46.1,21.6,757.8,,,
06/03/2024,10:46,CUL1,Surface,YSI Pro2030,0.3,3.0,24.5,26.87,20.4,758.8,,,Couldn't climb down to take the pH
06/03/2024,10:46,CUL1,Bottom,YSI Pro2030,0.1,1.0,24.41,27.19,19.6,758.6,,,
06/03/2024,11:00,VBR1,Surface,YSI Pro2030,9.7,121.0,19.72,20.45,23.1,758.5,10.36,,
06/03/2024,11:00,VBR1,Bottom,YSI Pro2030,7.6,103.0,27.14,26.87,25.5,758.3,,,
06/12/2024,9:30,MO1,Surface,YSI Pro2030,8.3,93.0,0.1816,0.1959,21.2,763.5,9.62,,
06/12/2024,9:30,MO1,Bottom,YSI Pro2030,5.2,66.0,30.68,33.11,21.1,763.4,,,
06/12/2024,10:30,PIER,10,YSI Pro2030,5.9,75.0,30.1,32.02,21.6,763.1,,229.0,
06/12/2024,10:30,PIER,50,YSI Pro2030,11.3,149.0,31.55,32.43,23.6,762.8,,,
06/12/2024,10:30,PIER,100,YSI Pro2030,4.9,67.0,37.38,37.41,25.0,762.6,,,
06/12/2024,10:30,PIER,150,YSI Pro2030,1.4,19.0,41.98,42.21,24.7,762.5,,,
06/12/2024,10:30,PIER,200,YSI Pro2030,0.2,3.0,42.84,43.51,21.2,762.4,,,
06/12/2024,10:30,PIER,250,YSI Pro2030,0.0,0.0,43.0,44.88,22.8,762.3,,,
06/12/2024,10:50,CUL1,Surface,YSI Pro2030,0.6,8.0,27.89,30.06,21.2,762.6,,,Couldn't climb down to take the pH
06/12/2024,10:50,CUL1,Bottom,YSI Pro2030,0.0,0.0,28.14,30.46,21.0,762.5,,,
06/12/2024,11:04,VBR1,Surface,YSI Pro2030,12.3,139.0,0.1247,,21.2,762.8,9.81,,
06/12/2024,11:04,VBR1,Bottom,YSI Pro2030,5.4,71.0,25.35,25.13,25.4,762.7,,,
06/19/2024,9:31,MO1,Surface,YSI Pro2030,8.4,99.0,0.2214,0.2291,23.1,760.0,9.77,,
06/19/2024,9:31,MO1,Bottom,YSI Pro2030,5.6,73.0,32.72,33.99,23.1,760.1,,,
06/19/2024,9:54,PIER,10,YSI Pro2030,5.8,78.0,32.85,33.79,23.5,759.9,,223.0,
06/19/2024,9:54,PIER,50,YSI Pro2030,5.1,68.0,32.87,33.81,23.5,759.9,,,
06/19/2024,9:54,PIER,100,YSI Pro2030,5.1,68.0,33.0,33.27,23.5,759.9,,,
06/19/2024,9:54,PIER,150,YSI Pro2030,4.8,69.0,41.52,40.41,26.4,759.9,,,
06/19/2024,9:54,PIER,200,YSI Pro2030,2.2,32.0,42.72,42.11,25.8,760.1,,,
06/19/2024,9:54,PIER,250,YSI Pro2030,,,42.82,45.04,23.6,760.1,,,
06/19/2024,10:10,CUL1,Surface,YSI Pro2030,0.8,10.0,30.61,32.77,21.5,760.5,,,
06/19/2024,10:10,CUL1,Bottom,YSI Pro2030,0.3,4.0,30.82,33.01,21.5,760.3,,,
06/19/2024,10:21,VBR1,Surface,YSI Pro2030,9.4,114.0,10.36,10.75,23.1,759.9,9.92,,
06/19/2024,10:21,VBR1,Bottom,YSI Pro2030,7.5,95.0,21.98,22.75,23.2,759.8,,,
07/03/2024,9:04,MO1,Surface,YSI Pro2030,4.2,48.0,0.1843,0.1954,22.0,761.0,9.14,,
07/03/2024,9:04,MO1,Bottom,YSI Pro2030,3.5,45.0,34.95,37.06,22.0,761.0,,,
07/03/2024,9:26,PIER,10,YSI Pro2030,4.2,56.0,35.74,37.42,22.6,760.5,,282.0,
07/03/2024,9:26,PIER,50,YSI Pro2030,4.3,57.0,35.84,37.52,22.7,760.5,,,
07/03/2024,9:26,PIER,100,YSI Pro2030,3.7,50.0,36.39,37.6,23.3,760.6,,,
07/03/2024,9:26,PIER,150,YSI Pro2030,3.5,47.0,36.91,38.1,23.4,760.7,,,
07/03/2024,9:26,PIER,200,YSI Pro2030,1.5,20.0,37.39,38.69,23.2,760.7,,,
07/03/2024,9:26,PIER,250,YSI Pro2030,,,41.55,41.7,24.8,760.7,,,
07/03/2024,9:43,CUL1,Surface,YSI Pro2030,0.6,8.0,38.31,41.44,21.0,761.1,,,"Can't record pH, water level too high"
07/03/2024,9:43,CUL1,Bottom,YSI Pro2030,0.2,3.0,38.73,41.58,21.4,760.9,,,
07/03/2024,9:56,VBR1,Surface,YSI Pro2030,11.4,131.0,0.1653,0.1737,22.5,760.9,9.62,,
07/03/2024,9:56,VBR1,Bottom,YSI Pro2030,6.4,81.0,25.69,27.12,22.2,760.2,,,
07/10/2024,8:52,MO1,Surface,YSI Pro2030,3.0,35.0,0.3018,0.3152,22.8,760.1,9.48,,
07/10/2024,8:52,MO1,Bottom,YSI Pro2030,1.6,21.0,36.92,38.83,22.4,760.0,,,
07/10/2024,9:10,PIER,10,YSI Pro2030,4.8,65.0,37.82,39.3,23.0,758.8,,247.0,
07/10/2024,9:10,PIER,50,YSI Pro2030,4.5,60.0,37.82,39.3,23.0,758.8,,,
07/10/2024,9:10,PIER,100,YSI Pro2030,3.6,49.0,37.91,39.38,23.0,758.9,,,
07/10/2024,9:10,PIER,150,YSI Pro2030,2.8,38.0,38.61,39.91,23.3,758.8,,,
07/10/2024,9:10,PIER,200,YSI Pro2030,1.0,13.0,39.27,40.19,23.8,758.8,,,
07/10/2024,9:10,PIER,250,YSI Pro2030,,,50.4,51.8,23.6,759.1,,,
07/10/2024,9:29,CUL1,Surface,YSI Pro2030,0.8,10.0,42.85,46.5,20.8,759.5,,,"Can't record pH, water level too high"
07/10/2024,9:29,CUL1,Bottom,YSI Pro2030,0.3,4.0,43.02,46.48,21.1,759.5,,,
07/10/2024,9:39,VBR1,Surface,YSI Pro2030,7.3,94.0,28.59,29.73,23.0,759.2,10.12,,
07/10/2024,9:39,VBR1,Bottom,YSI Pro2030,5.0,65.0,27.8,29.12,22.6,759.0,,,
7/17/2024,9:00,MO1,Surface,YSI Pro2030,4.6,54.0,0.2718,0.2818,23.1,763.0,9.5,,
7/17/2024,9:00,MO1,Bottom,YSI Pro2030,3.4,46.0,39.74,41.24,23.1,762.7,,,
7/17/2024,9:21,PIER,10,YSI Pro2030,4.9,67.0,40.28,41.32,23.7,759.9,,275.0,
7/17/2024,9:21,PIER,50,YSI Pro2030,4.2,57.0,20.25,41.49,23.4,759.7,,,
7/17/2024,9:21,PIER,100,YSI Pro2030,2.9,41.0,40.98,41.69,24.1,759.6,,,
7/17/2024,9:21,PIER,150,YSI Pro2030,1.7,24.0,41.65,42.19,24.3,759.3,,,
7/17/2024,9:21,PIER,200,YSI Pro2030,0.9,13.0,42.47,42.87,24.5,759.0,,,
7/17/2024,9:21,PIER,250,YSI Pro2030,,,45.25,46.51,23.6,758.9,,,
7/17/2024,9:37,CUL1,Surface,YSI Pro2030,1.0,11.0,0.948,1.02,21.3,759.8,8.89,,
7/17/2024,9:37,CUL1,Bottom,YSI Pro2030,0.4,6.0,47.43,51.2,21.1,759.6,,,
7/17/2024,9:49,VBR1,Surface,YSI Pro2030,9.6,115.0,0.3576,0.3626,24.3,759.6,10.06,,
7/17/2024,9:49,VBR1,Bottom,YSI Pro2030,7.4,97.0,29.95,31.01,23.2,759.7,,,
07/22/2024,10:11,MO1,Surface,YSI Pro2030,6.9,97.0,43.46,,24.8,759.5,9.48,,
07/22/2024,10:11,MO1,Bottom,YSI Pro2030,6.2,87.0,43.08,,24.3,759.4,,,
07/22/2024,10:50,PIER,10,YSI Pro2030,4.4,61.0,43.12,,24.6,759.2,,100.0,
07/22/2024,10:50,PIER,50,YSI Pro2030,3.8,53.0,43.18,,24.5,759.2,,,
07/22/2024,10:50,PIER,100,YSI Pro2030,3.8,53.0,43.2,,24.5,759.4,,,
07/22/2024,10:50,PIER,150,YSI Pro2030,2.5,35.0,43.41,,24.5,759.4,,,
07/22/2024,10:50,PIER,200,YSI Pro2030,2.3,33.0,44.09,,24.8,759.5,,,
07/22/2024,10:50,PIER,250,YSI Pro2030,1.8,25.0,44.47,,24.8,759.6,,,
07/22/2024,11:22,CUL1,Surface,YSI Pro2030,0.11,1.6,58.8,,23.0,759.6,8.65,,
07/22/2024,11:22,CUL1,Bottom,YSI Pro2030,,,,,,,,,too shallow for bottom measurement
07/22/2024,11:37,VBR1,Surface,YSI Pro2030,6.52,85.5,32.99,,24.0,759.1,9.76,,
07/22/2024,11:37,VBR1,Bottom,YSI Pro2030,2.5,35.5,40.3,,27.3,758.9,,,
07/24/2024,9:06,MO1,Surface,YSI Pro2030,1.98,23.4,0.629,0.3,23.6,764.9,9.36,,
07/24/2024,9:06,MO1,Bottom,YSI Pro2030,1.11,15.3,43.9,28.3,23.6,764.6,,,
07/24/2024,9:35,PIER,10,YSI Pro2030,4.32,60.9,44.19,28.5,24.4,762.7,,265.0,
07/24/2024,9:35,PIER,50,YSI Pro2030,4.36,62.3,44.01,28.4,25.3,762.6,,,
07/24/2024,9:35,PIER,100,YSI Pro2030,2.39,34.0,45.07,29.1,24.9,762.9,,,
07/24/2024,9:35,PIER,150,YSI Pro2030,1.68,24.1,45.2,29.2,25.0,762.9,,,
07/24/2024,9:35,PIER,200,YSI Pro2030,1.17,16.7,45.79,29.7,25.0,762.9,,,
07/24/2024,9:35,PIER,250,YSI Pro2030,,,48.5,31.6,24.7,762.8,,,
07/24/2024,9:35,PIER,300,YSI Pro2030,,,56.5,37.6,24.4,762.8,,,
07/24/2024,9:54,CUL1,Surface,YSI Pro2030,0.23,3.3,58.5,39.1,21.8,763.3,8.57,,
07/24/2024,9:54,CUL1,Bottom,YSI Pro2030,0.18,2.5,58.5,39.1,21.5,763.3,,,
07/24/2024,10:10,VBR1,Surface,YSI Pro2030,8.24,99.3,0.4314,0.2,24.7,763.5,9.88,,
07/24/2024,10:10,VBR1,Bottom,YSI Pro2030,4.58,61.5,33.62,21.1,24.2,763.4,,,
07/31/2024,9:16,MO1,Surface,YSI Pro2030,3.6,50.3,49.74,30.4,23.4,762.3,9.53,,
07/31/2024,9:16,MO1,Bottom,YSI Pro2030,2.33,32.5,46.71,30.4,23.3,762.0,,,
07/31/2024,9:41,PIER,10,YSI Pro2030,4.2,59.0,47.0,30.6,24.2,760.3,,175.0,
07/31/2024,9:41,PIER,50,YSI Pro2030,3.33,47.1,46.8,30.4,24.6,760.4,,,
07/31/2024,9:41,PIER,100,YSI Pro2030,2.33,33.1,47.6,31.0,24.5,760.4,,,
07/31/2024,9:41,PIER,150,YSI Pro2030,1.9,26.6,47.9,31.2,25.1,760.2,,,
07/31/2024,9:41,PIER,200,YSI Pro2030,1.12,16.0,48.2,31.4,24.5,760.1,,,
07/31/2024,9:41,PIER,250,YSI Pro2030,,,49.1,32.1,24.5,760.0,,,
07/31/2024,10:01,CUL1,Surface,YSI Pro2030,0.16,2.3,65.8,44.7,20.6,760.5,8.76,,
07/31/2024,10:01,CUL1,Bottom,YSI Pro2030,,,,,,,,,Water level not deep enough
07/31/2024,10:15,VBR1,Surface,YSI Pro2030,10.1,118.0,0.42,0.2,24.0,760.6,9.77,,
07/31/2024,10:15,VBR1,Bottom,YSI Pro2030,,,,,,,,,Water level not deep enough
08/21/2024,9:06,MO1,Surface,YSI Pro2030,1.93,28.2,55.5,36.8,23.7,762.4,9.26,,
08/21/2024,9:06,MO1,Bottom,YSI Pro2030,1.5,21.9,55.8,37.1,23.5,762.1,,,
08/21/2024,9:25,PIER,10,YSI Pro2030,0.78,11.6,56.1,37.2,25.2,760.9,,90.0,
08/21/2024,9:25,PIER,50,YSI Pro2030,0.62,9.3,56.1,37.2,25.1,760.8,,,
08/21/2024,9:25,PIER,100,YSI Pro2030,0.1,1.5,56.5,37.6,25.2,760.7,,,
08/21/2024,9:25,PIER,150,YSI Pro2030,0.08,1.1,56.6,37.6,24.6,760.7,,,
08/21/2024,9:25,PIER,200,YSI Pro2030,0.06,1.0,56.7,37.7,24.6,760.6,,,
08/21/2024,9:25,PIER,250,YSI Pro2030,,,56.8,37.8,24.3,760.6,,,
08/21/2024,9:37,CUL1,Surface,YSI Pro2030,0.19,2.9,78.9,55.0,19.4,760.5,,,
08/21/2024,9:37,CUL1,Bottom,YSI Pro2030,,,,,,,,,Water level not deep enough
08/21/2024,9:51,VBR1,Surface,YSI Pro2030,3.03,41.9,42.83,27.6,23.7,759.5,,,
08/21/2024,9:51,VBR1,Bottom,YSI Pro2030,1.67,23.5,43.85,28.3,24.4,758.9,,,
08/28/2024,9:16,MO1,Surface,YSI Pro2030,0.57,8.1,57.8,38.6,21.6,763.3,9.15,,
08/28/2024,9:16,MO1,Bottom,YSI Pro2030,,,,,,,,,Too shallow
08/28/2024,9:38,PIER,10,YSI Pro2030,1.15,16.9,58.6,39.2,23.4,763.4,,85.0,
08/28/2024,9:38,PIER,50,YSI Pro2030,0.35,5.2,58.1,38.8,24.1,763.4,,,
08/28/2024,9:38,PIER,100,YSI Pro2030,0.11,1.6,58.9,39.4,23.8,762.9,,,
08/28/2024,9:38,PIER,150,YSI Pro2030,0.08,1.2,59.0,39.5,23.4,762.9,,,
08/28/2024,9:38,PIER,200,YSI Pro2030,0.06,1.0,59.0,39.5,23.3,762.8,,,
08/28/2024,9:38,PIER,250,YSI Pro2030,0.04,0.5,58.8,39.3,23.5,762.8,,,
08/28/2024,9:58,CUL1,Surface,YSI Pro2030,0.05,0.8,83.0,58.4,20.1,762.8,8.32,,
08/28/2024,9:58,CUL1,Bottom,YSI Pro2030,,,,,,,,,Too shallow
08/28/2024,10:10,VBR1,Surface,YSI Pro2030,1.02,14.1,44.69,28.9,23.3,763.2,9.34,,
08/28/2024,10:10,VBR1,Bottom,YSI Pro2030,0.67,9.4,44.9,29.1,23.8,763.3,,,
09/04/2024,9:05,MO1,Surface,YSI Pro2030,1.03,14.7,58.6,39.2,21.5,762.1,8.95,,
09/04/2024,9:05,MO1,Bottom,YSI Pro2030,,,,,,,,,Too shallow
09/04/2024,9:25,PIER,10,YSI Pro2030,1.82,27.1,59.8,40.0,23.8,761.3,,69.0,"Pier scale blocked by algae past 4.0 feet, 3.4 is estimate"
09/04/2024,9:25,PIER,50,YSI Pro2030,0.14,2.1,59.9,40.2,23.9,761.0,,,
09/04/2024,9:25,PIER,100,YSI Pro2030,0.07,1.0,60.2,40.4,23.3,760.8,,,
09/04/2024,9:25,PIER,150,YSI Pro2030,0.06,0.8,60.5,40.6,22.9,760.7,,,
09/04/2024,9:25,PIER,200,YSI Pro2030,0.04,0.6,60.3,40.5,22.9,760.6,,,
09/04/2024,9:38,CUL1,Surface,YSI Pro2030,0.17,2.6,86.7,61.4,19.9,760.8,8.35,,
09/04/2024,9:38,CUL1,Bottom,YSI Pro2030,,,,,,,,,Too shallow
09/04/2024,9:49,VBR1,Surface,YSI Pro2030,0.44,6.0,42.05,27.0,23.3,760.8,,,"Egrets/Herons feeding around water, can't get down to record pH/don't want to disrupt birds"
09/04/2024,9:49,VBR1,Bottom,YSI Pro2030,0.08,1.1,43.24,27.8,24.2,760.5,,,
09/10/2024,10:13,MO1,Surface,YSI Pro2030,,,,,,,,,
09/10/2024,10:13,MO1,Bottom,YSI Pro2030,,,,,,,,,
09/10/2024,10:30,PIER,10,YSI Pro2030,,,,,,,,,
09/10/2024,10:30,PIER,50,YSI Pro2030,,,,,,,,,
09/10/2024,10:30,PIER,100,YSI Pro2030,,,,,,,,,
09/10/2024,10:30,PIER,150,YSI Pro2030,,,,,,,,,
09/10/2024,10:30,PIER,200,YSI Pro2030,,,,,,,,,
09/10/2024,10:47,CUL1,Surface,YSI Pro2030,,,,,,,,,
09/10/2024,10:47,CUL1,Bottom,YSI Pro2030,,,,,,,,,
09/10/2024,10:59,VBR1,Surface,YSI Pro2030,,,,,,,,,
09/10/2024,10:59,VBR1,Bottom,YSI Pro2030,,,,,,,,,
10/05/2024,10:14,MO1,Surface,YSI Pro2030,4.82,70.2,64.7,43.9,21.2,763.9,8.47,,Very shallow water
10/05/2024,10:14,MO1,Bottom,YSI Pro2030,4.58,66.7,64.8,43.9,21.2,763.9,,,
10/05/2024,10:34,PIER,10,YSI Pro2030,3.89,57.2,64.9,44.0,21.8,763.3,,36.0,Pier scale covered by algae
10/05/2024,10:34,PIER,50,YSI Pro2030,3.14,46.2,65.0,44.1,21.7,763.3,,,
